1,2,30.00,-1.00,0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.00,-1.00,-0.00
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
0.01,-1.00,-0.01
